Время;Значение
11:07:35,632;770,789892393981
11:07:35,737;770,790961598855
11:07:35,840;770,789678553011
11:07:35,942;770,78681308416
11:07:36,046;770,788010593497
11:07:36,147;770,790020698564
11:07:36,253;770,788994261917
11:07:36,355;770,78903703011
11:07:36,458;770,784717442938
11:07:36,560;770,788395507222
11:07:36,663;770,789507480236
11:07:36,768;770,78527342937
11:07:36,869;770,788652116376
11:07:36,973;770,783391629181
11:07:37,075;770,786257097699
11:07:37,178;770,785487270309
11:07:37,282;770,78591495219
11:07:37,387;770,783819311032
11:07:37,488;770,785615574872
11:07:37,590;770,784760211125
11:07:37,695;770,786385402266
11:07:37,795;770,786513706833
11:07:37,900;770,786428170455
11:07:38,002;770,78903703011
11:07:38,107;770,78685585235
11:07:38,209;770,78681308416
11:07:38,310;770,786257097699
11:07:38,416;770,789678553011
11:07:38,518;770,788652116376
11:07:38,622;770,791731426389
11:07:38,724;770,787839520731
11:07:38,827;770,789892393981
11:07:38,939;770,785872184001
11:07:39,034;770,790491148706
11:07:39,136;770,788138898071
11:07:39,238;770,793356617915
11:07:39,341;770,788994261917
11:07:39,445;770,79134651262
11:07:39,550;770,786128793133
11:07:39,650;770,791645889995
11:07:39,754;770,791004367051
11:07:39,858;770,787711216158
11:07:39,959;770,79185973098
11:07:40,063;770,78681308416
11:07:40,165;770,78873765276
11:07:40,269;770,791517585405
11:07:40,370;770,789806857593
11:07:40,476;770,792030803769
11:07:40,578;770,790320075926
11:07:40,679;770,789122566496
11:07:40,785;770,789935162175
11:07:40,885;770,789507480236
11:07:40,990;770,789678553011
11:07:41,092;770,790491148706
11:07:41,196;770,790876062464
11:07:41,298;770,791218208031
11:07:41,403;770,79408367731
11:07:41,505;770,792886167727
11:07:41,608;770,79185973098
11:07:41,711;770,791132671639
11:07:41,813;770,790234539537
11:07:41,917;770,791645889995
11:07:42,021;770,79280063133
11:07:42,124;770,790362844121
11:07:42,226;770,792501253943
11:07:42,329;770,791389280816
11:07:42,432;770,790833294269
11:07:42,534;770,790491148706
11:07:42,640;770,790362844121
11:07:42,739;770,793484922513
11:07:42,846;770,787882288923
11:07:42,944;770,791902499177
11:07:43,051;770,789892393981
11:07:43,154;770,792629558537
11:07:43,254;770,790063466758
11:07:43,360;770,793442154313
11:07:43,462;770,788224434455
11:07:43,565;770,793185545118
11:07:43,668;770,790961598855
11:07:43,770;770,79374153171
11:07:43,875;770,794340286513
11:07:43,976;770,794468591116
11:07:44,080;770,792159108361
11:07:44,183;770,79686361046
11:07:44,286;770,792415717547
11:07:44,389;770,796991915074
11:07:44,492;770,795024577732
11:07:44,595;770,79395537271
11:07:44,698;770,792415717547
11:07:44,802;770,793313849715
11:07:44,903;770,793057240522
11:07:45,009;770,796607001235
11:07:45,108;770,79134651262
11:07:45,214;770,792928935926
11:07:45,317;770,793313849715
11:07:45,417;770,792372949349
11:07:45,522;770,792886167727
11:07:45,625;770,789806857593
11:07:45,729;770,788780420953
11:07:45,830;770,789122566496
11:07:45,934;770,788994261917
11:07:46,038;770,790448380511
11:07:46,138;770,789635784817
11:07:46,240;770,793057240522
11:07:46,345;770,788267202646
11:07:46,450;770,791902499177
11:07:46,551;770,788224434455
11:07:46,656;770,792287412953
11:07:46,756;770,790833294269
11:07:46,859;770,79408367731
11:07:46,965;770,788395507222
11:07:47,067;770,789507480236
11:07:47,170;770,788481043606
11:07:47,272;770,79280063133
11:07:47,377;770,789678553011
11:07:47,479;770,788138898071
11:07:47,580;770,790020698564
11:07:47,685;770,791603121799
11:07:47,788;770,792886167727
11:07:47,892;770,793356617915
11:07:47,992;770,787454607013
11:07:48,098;770,791474817209
11:07:48,199;770,790191771342
11:07:48,304;770,792928935926
11:07:48,406;770,79185973098
11:07:48,507;770,792544022141
11:07:48,611;770,791774194586
11:07:48,713;770,791902499177
11:07:48,818;770,791988035571
11:07:48,919;770,795024577732
11:07:49,024;770,79280063133
11:07:49,128;770,79374153171
11:07:49,229;770,790576685096
11:07:49,333;770,79382706811
11:07:49,434;770,793142776919
11:07:49,539;770,796991915074
11:07:49,642;770,795537796156
11:07:49,743;770,797847279176
11:07:49,848;770,790191771342
11:07:49,951;770,795238418741
11:07:50,055;770,792928935926
11:07:50,157;770,794767968523
11:07:50,259;770,795110114135
11:07:50,361;770,790320075926
11:07:50,467;770,793698763511
11:07:50,568;770,792116340163
11:07:50,680;770,795152882337
11:07:50,775;770,791774194586
11:07:50,878;770,79463966392
11:07:50,983;770,792672326735
11:07:51,082;770,790833294269
11:07:51,188;770,791389280816
11:07:51,289;770,793271081516
11:07:51,394;770,792372949349
11:07:51,496;770,79498180953
11:07:51,598;770,789165334689
11:07:51,702;770,79386983631
11:07:51,803;770,793185545118
11:07:51,909;770,792629558537
11:07:52,009;770,791004367051
11:07:52,114;770,790063466758
11:07:52,217;770,793057240522
11:07:52,319;770,792244644756
11:07:52,423;770,794853504926
11:07:52,524;770,791474817209
11:07:52,628;770,792928935926
11:07:52,729;770,789250871075
11:07:52,836;770,793698763511
11:07:52,939;770,791004367051
11:07:53,039;770,795537796156
11:07:53,145;770,792886167727
11:07:53,246;770,797462365327
11:07:53,350;770,795238418741
11:07:53,453;770,797890047382
11:07:53,556;770,79643592842
11:07:53,658;770,79374153171
11:07:53,761;770,794126445511
11:07:53,866;770,794126445511
11:07:53,967;770,797975583794
11:07:54,072;770,794511359317
11:07:54,173;770,797505133532
11:07:54,278;770,794126445511
11:07:54,380;770,794383054714
11:07:54,483;770,796949146869
11:07:54,586;770,798103888412
